K,ELO_START,PROB_ELO_SCALE,TOTAL_SHRINK,BASE_TOTAL,HOME_ADV,MARGIN_DIVISOR,MARGIN_KEEP,PROB_POINT_SCALE,Played,FavAccPct,MarginMAE,MarginRMSE,Within5Pct,Within10Pct,TotalMAE,TotalBias,Calib_50_59_Hit,Calib_50_59_AvgProb,Games_60plus,Acc_60plus,Score
18.0,1500.0,400.0,0.65,85.0,3.0,14.0,0.45,12.0,2314,59.93949870354365,20.532040638785084,25.918956969297152,15.211754537597233,31.374243733794295,17.91716112703536,-6.531423056473836,53.58413828164718,55.40170672029366,347,95.96541786743516,36.44775666600382
18.0,1500.0,400.0,0.65,85.0,3.0,12.0,0.45,8.0,2314,61.754537597234226,20.361163143672442,25.722466195448632,15.298184961106308,31.84961106309421,17.86870704765891,-6.292062134022125,45.627376425855516,56.107155410895096,999,82.98298298298299,36.484263738390226
18.0,1500.0,400.0,0.65,85.0,1.5,10.0,0.65,6.0,2314,73.16335350043215,19.53835782476999,24.747073112671885,15.946413137424372,32.886776145203115,17.984160852497453,-6.5633427321033455,58.61767279090114,54.928523017195154,1171,87.36122971818958,36.51196374317966
18.0,1500.0,400.0,0.65,85.0,3.0,16.0,0.65,6.0,2314,62.66205704407952,20.263667429859048,25.609162024608825,15.600691443388074,31.979256698357823,17.842694527222864,-6.152434929258628,40.95940959409594,55.68222641288564,1501,74.41705529646902,36.55854533584619
18.0,1500.0,400.0,0.65,85.0,3.0,14.0,0.45,10.0,2314,59.93949870354365,20.532040638785084,25.918956969297152,15.211754537597233,31.374243733794295,17.91716112703536,-6.531423056473836,49.31506849315068,55.9328555538595,562,93.06049822064057,36.59300264834355
18.0,1500.0,400.0,0.65,85.0,3.0,14.0,0.55,6.0,2314,62.48919619706137,20.305274332313267,25.657601064515145,15.471045808124458,31.936041486603283,17.853526042995437,-6.212275159871556,41.28329297820823,55.794791935446746,1488,74.26075268817205,36.71767589448658
18.0,1500.0,400.0,0.65,85.0,3.0,16.0,0.55,8.0,2314,60.4580812445981,20.46055661401587,25.83674270350259,15.298184961106308,31.50388936905791,17.896581349824707,-6.431689338785623,43.665158371040725,56.196453148519545,988,82.99595141700405,36.84044076355369
18.0,1500.0,400.0,0.65,85.0,3.0,16.0,0.45,12.0,2314,58.47018150388937,20.66135106567845,26.06816147260842,15.12532411408816,31.15816767502161,17.95539802837246,-6.710943748312619,53.01085883514314,55.526873562381205,288,96.875,36.864211057836926
18.0,1500.0,400.0,0.65,85.0,3.0,12.0,0.45,6.0,2314,61.754537597234226,20.361163143672442,25.722466195448632,15.298184961106308,31.84961106309421,17.86870704765891,-6.292062134022125,40.04796163069545,55.89825727077395,1480,73.98648648648648,36.934088563215056
18.0,1500.0,400.0,0.65,85.0,3.0,16.0,0.45,10.0,2314,58.47018150388937,20.66135106567845,26.06816147260842,15.12532411408816,31.15816767502161,17.95539802837246,-6.710943748312619,49.04423812124522,56.14953771906643,483,94.20289855072464,36.99781613030069
18.0,1500.0,400.0,0.65,85.0,3.0,14.0,0.45,8.0,2314,59.93949870354365,20.532040638785084,25.918956969297152,15.211754537597233,31.374243733794295,17.91716112703536,-6.531423056473836,43.11377245508982,56.28550113118953,978,82.92433537832311,37.09981079045942
18.0,1500.0,400.0,0.65,85.0,1.5,10.0,0.55,12.0,2314,71.91011235955057,19.84038972230676,25.08767937274591,15.384615384615385,32.67070008643042,18.059344826139938,-7.010149787346539,66.56101426307448,53.9796337882257,421,95.96199524940617,37.20173949951609
18.0,1500.0,400.0,0.65,85.0,1.5,10.0,0.55,10.0,2314,71.91011235955057,19.84038972230676,25.08767937274591,15.384615384615385,32.67070008643042,18.059344826139938,-7.010149787346539,64.5655877342419,54.29741458834338,553,95.29837251356238,37.234920636308274
18.0,1500.0,400.0,0.65,85.0,1.5,12.0,0.65,12.0,2314,71.86689714779602,19.86586272054268,25.1165533074233,15.211754537597233,32.67070008643042,18.06613308627735,-7.047383708616804,66.73662119622246,53.982159381004685,408,95.83333333333333,37.302165197115634
18.0,1500.0,400.0,0.65,85.0,3.0,16.0,0.55,6.0,2314,60.4580812445981,20.46055661401587,25.83674270350259,15.298184961106308,31.50388936905791,17.896581349824707,-6.431689338785623,36.552567237163814,55.967882971922826,1496,73.52941176470588,37.313767746168594
18.0,1500.0,400.0,0.65,85.0,1.5,12.0,0.65,10.0,2314,71.86689714779602,19.86586272054268,25.1165533074233,15.211754537597233,32.67070008643042,18.06613308627735,-7.047383708616804,64.62931522354273,54.27706178544446,547,95.24680073126143,37.331491827219224
18.0,1500.0,400.0,0.65,85.0,1.5,10.0,0.55,8.0,2314,71.91011235955057,19.84038972230676,25.08767937274591,15.384615384615385,32.67070008643042,18.059344826139938,-7.010149787346539,61.77409061901723,54.6547442903249,747,93.1726907630522,37.34120472383378
18.0,1500.0,400.0,0.65,85.0,1.5,12.0,0.65,8.0,2314,71.86689714779602,19.86586272054268,25.1165533074233,15.211754537597233,32.67070008643042,18.06613308627735,-7.047383708616804,61.78707224334601,54.65237804494721,736,93.47826086956522,37.41991882030404
18.0,1500.0,400.0,0.65,85.0,3.0,16.0,0.45,8.0,2314,58.47018150388937,20.66135106567845,26.06816147260842,15.12532411408816,31.15816767502161,17.95539802837246,-6.710943748312619,41.18926758520667,56.54776980367052,935,83.9572192513369,37.51010009527008
18.0,1500.0,400.0,0.65,85.0,1.5,10.0,0.55,6.0,2314,71.91011235955057,19.84038972230676,25.08767937274591,15.384615384615385,32.67070008643042,18.059344826139938,-7.010149787346539,58.484609313338595,54.99297515339257,1047,88.15663801337153,37.59200736131782
18.0,1500.0,400.0,0.65,85.0,3.0,14.0,0.45,6.0,2314,59.93949870354365,20.532040638785084,25.918956969297152,15.211754537597233,31.374243733794295,17.91716112703536,-6.531423056473836,35.175879396984925,56.00564526771917,1518,72.92490118577075,37.59978250008704
18.0,1500.0,400.0,0.65,85.0,1.5,12.0,0.65,6.0,2314,71.86689714779602,19.86586272054268,25.1165533074233,15.211754537597233,32.67070008643042,18.06613308627735,-7.047383708616804,58.55365474339036,55.02998921646853,1028,88.52140077821012,37.66776182487179
18.0,1500.0,400.0,0.65,85.0,1.5,14.0,0.65,12.0,2314,71.47796024200518,20.104600940417022,25.388177903684067,15.038893690579084,32.36819360414866,18.13619263654008,-7.3931272632692755,67.66169154228855,53.91733328348318,304,96.71052631578948,38.139221317497665
18.0,1500.0,400.0,0.65,85.0,1.5,14.0,0.65,10.0,2314,71.47796024200518,20.104600940417022,25.388177903684067,15.038893690579084,32.36819360414866,18.13619263654008,-7.3931272632692755,65.83021890016018,54.22767637377394,441,95.46485260770974,38.20150500290165
18.0,1500.0,400.0,0.65,85.0,1.5,12.0,0.55,12.0,2314,71.47796024200518,20.123317783234754,25.4093312420627,14.995678478824544,32.32497839239412,18.14217040676345,-7.419722921319464,67.7579365079365,53.9040520647516,298,96.64429530201342,38.21106037591908
18.0,1500.0,400.0,0.65,85.0,3.0,16.0,0.45,6.0,2314,58.47018150388937,20.66135106567845,26.06816147260842,15.12532411408816,31.15816767502161,17.95539802837246,-6.710943748312619,32.810271041369475,55.79690584755625,1613,69.62182269063857,38.226869923304996
18.0,1500.0,400.0,0.65,85.0,1.5,14.0,0.65,8.0,2314,71.47796024200518,20.104600940417022,25.388177903684067,15.038893690579084,32.36819360414866,18.13619263654008,-7.3931272632692755,63.28445747800586,54.6661047098586,609,94.41707717569787,38.253893774502245
18.0,1500.0,400.0,0.65,85.0,1.5,12.0,0.55,10.0,2314,71.47796024200518,20.123317783234754,25.4093312420627,14.995678478824544,32.32497839239412,18.14217040676345,-7.419722921319464,65.94048884165781,54.223268895656275,432,95.60185185185185,38.26318254842716
18.0,1500.0,400.0,0.65,85.0,1.5,10.0,0.45,12.0,2314,71.34831460674157,20.149558394923247,25.439007316693264,14.909248055315471,32.36819360414866,18.150660438653624,-7.456956842589731,67.67326732673267,53.87215287012275,294,96.59863945578232,38.30942134850559
18.0,1500.0,400.0,0.65,85.0,1.5,12.0,0.55,8.0,2314,71.47796024200518,20.123317783234754,25.4093312420627,14.995678478824544,32.32497839239412,18.14217040676345,-7.419722921319464,63.3703920421299,54.64620471095535,605,94.3801652892562,38.32426687655695
18.0,1500.0,400.0,0.65,85.0,1.5,10.0,0.45,10.0,2314,71.34831460674157,20.149558394923247,25.439007316693264,14.909248055315471,32.36819360414866,18.150660438653624,-7.456956842589731,65.78249336870026,54.18766602643274,429,95.8041958041958,38.34914353108492
18.0,1500.0,400.0,0.65,85.0,1.5,10.0,0.45,8.0,2314,71.34831460674157,20.149558394923247,25.439007316693264,14.909248055315471,32.36819360414866,18.150660438653624,-7.456956842589731,63.25934579439252,54.61046810417499,602,94.35215946843854,38.42174534787278
18.0,1500.0,400.0,0.65,85.0,1.5,14.0,0.65,6.0,2314,71.47796024200518,20.104600940417022,25.388177903684067,15.038893690579084,32.36819360414866,18.13619263654008,-7.3931272632692755,59.90338164251208,55.22369823698421,865,90.86705202312139,38.431395032131064
18.0,1500.0,400.0,0.65,85.0,1.5,12.0,0.55,6.0,2314,71.47796024200518,20.123317783234754,25.4093312420627,14.995678478824544,32.32497839239412,18.14217040676345,-7.419722921319464,60.136986301369866,55.227916649614315,854,90.86651053864169,38.49994961408767
18.0,1500.0,400.0,0.65,85.0,1.5,10.0,0.45,6.0,2314,71.34831460674157,20.149558394923247,25.439007316693264,14.909248055315471,32.36819360414866,18.150660438653624,-7.456956842589731,60.12228260869565,55.22175578556757,842,90.97387173396675,38.59065973459637
18.0,1500.0,400.0,0.65,85.0,1.5,16.0,0.65,12.0,2314,69.83578219533275,20.28875071934898,25.59597244466553,14.779602420051857,32.0656871218669,18.19576839407234,-7.652434929258628,66.7464114832536,53.850254758684905,224,98.66071428571429,38.71197789797837
18.0,1500.0,400.0,0.65,85.0,1.5,16.0,0.65,10.0,2314,69.83578219533275,20.28875071934898,25.59597244466553,14.779602420051857,32.0656871218669,18.19576839407234,-7.652434929258628,65.08179959100204,54.17583622594186,358,95.81005586592178,38.854510818967995
18.0,1500.0,400.0,0.65,85.0,1.5,14.0,0.55,12.0,2314,69.83578219533275,20.331570730149323,25.644410930436926,14.649956784788246,32.02247191011236,18.209905811790733,-7.712275159871556,67.06161137440758,53.83891421158757,204,98.52941176470588,38.87377090837321
18.0,1500.0,400.0,0.65,85.0,1.5,16.0,0.65,8.0,2314,69.83578219533275,20.28875071934898,25.59597244466553,14.779602420051857,32.0656871218669,18.19576839407234,-7.652434929258628,61.97502837684449,54.54448859384958,552,94.92753623188406,38.898636800669884
18.0,1500.0,400.0,0.65,85.0,1.5,14.0,0.55,10.0,2314,69.83578219533275,20.331570730149323,25.644410930436926,14.649956784788246,32.02247191011236,18.209905811790733,-7.712275159871556,65.27918781725889,54.1473348928784,344,95.93023255813954,39.00372986870153
18.0,1500.0,400.0,0.65,85.0,1.5,14.0,0.55,8.0,2314,69.83578219533275,20.331570730149323,25.644410930436926,14.649956784788246,32.02247191011236,18.209905811790733,-7.712275159871556,62.666666666666664,54.59395476728951,514,94.94163424124514,39.05315978454625
18.0,1500.0,400.0,0.65,85.0,1.5,12.0,0.45,12.0,2314,69.79256698357823,20.38890445629128,25.709275469302774,14.56352636127917,32.0656871218669,18.229120594651402,-7.792062134022125,67.24624060150376,53.795163166938515,186,98.9247311827957,39.061460531701506
18.0,1500.0,400.0,0.65,85.0,1.5,16.0,0.65,6.0,2314,69.83578219533275,20.28875071934898,25.59597244466553,14.779602420051857,32.0656871218669,18.19576839407234,-7.652434929258628,58.47176079734219,55.111236416040065,809,90.97651421508034,39.09618790151007
18.0,1500.0,400.0,0.65,85.0,1.5,12.0,0.45,10.0,2314,69.79256698357823,20.38890445629128,25.709275469302774,14.56352636127917,32.0656871218669,18.229120594651402,-7.792062134022125,65.49648946840522,54.12140438950757,320,96.5625,39.17957209084129
18.0,1500.0,400.0,0.65,85.0,1.5,12.0,0.45,8.0,2314,69.79256698357823,20.38890445629128,25.709275469302774,14.56352636127917,32.0656871218669,18.229120594651402,-7.792062134022125,62.76889134031991,54.53928758616755,501,95.20958083832335,39.24721804892512
18.0,1500.0,400.0,0.65,85.0,1.5,14.0,0.55,6.0,2314,69.83578219533275,20.331570730149323,25.644410930436926,14.649956784788246,32.02247191011236,18.209905811790733,-7.712275159871556,58.664021164021165,55.073092751084324,802,90.89775561097257,39.25535371605988
18.0,1500.0,400.0,0.65,85.0,1.5,16.0,0.55,12.0,2314,69.44684528954191,20.48963246483763,25.82355133792747,14.649956784788246,31.80639585133967,18.263852316832782,-7.931689338785623,67.28452270620946,53.71068463092124,156,99.35897435897436,39.40409850887413
18.0,1500.0,400.0,0.65,85.0,1.5,12.0,0.45,6.0,2314,69.79256698357823,20.38890445629128,25.709275469302774,14.56352636127917,32.0656871218669,18.229120594651402,-7.792062134022125,58.93437296946069,55.07545784677238,775,91.35483870967742,39.43995515535742
18.0,1500.0,400.0,0.65,85.0,1.5,16.0,0.55,10.0,2314,69.44684528954191,20.48963246483763,25.82355133792747,14.649956784788246,31.80639585133967,18.263852316832782,-7.931689338785623,65.7856093979442,54.08742877456961,271,97.0479704797048,39.5196487028376
18.0,1500.0,400.0,0.65,85.0,0.0,10.0,0.65,12.0,2314,74.5894554883319,19.621011798012365,24.82470596618763,16.16248919619706,33.01642178046673,18.357066289276684,-8.063342732103346,69.26006528835691,53.556454868405986,476,95.16806722689076,39.535854291145014
18.0,1500.0,400.0,0.65,85.0,1.5,16.0,0.55,8.0,2314,69.44684528954191,20.48963246483763,25.82355133792747,14.649956784788246,31.80639585133967,18.263852316832782,-7.931689338785623,63.01295896328294,54.48731372111721,462,95.23809523809524,39.610142464918084
18.0,1500.0,400.0,0.65,85.0,0.0,10.0,0.65,10.0,2314,74.5894554883319,19.621011798012365,24.82470596618763,16.16248919619706,33.01642178046673,18.357066289276684,-8.063342732103346,67.76664702416028,53.70348519031826,617,93.354943273906,39.62651048879425
18.0,1500.0,400.0,0.65,85.0,1.5,14.0,0.45,12.0,2314,68.23681936041487,20.56192354158838,25.905765449960132,14.649956784788246,31.76318063958513,18.289828449188285,-8.031423056473836,66.3923182441701,53.67468580485246,127,100.0,39.63363633293015
18.0,1500.0,400.0,0.65,85.0,0.0,10.0,0.65,8.0,2314,74.5894554883319,19.621011798012365,24.82470596618763,16.16248919619706,33.01642178046673,18.357066289276684,-8.063342732103346,64.64646464646465,53.67880978464661,829,92.40048250904704,39.6742335270372
18.0,1500.0,400.0,0.65,85.0,1.5,14.0,0.45,10.0,2314,68.23681936041487,20.56192354158838,25.905765449960132,14.649956784788246,31.76318063958513,18.289828449188285,-8.031423056473836,64.9593106749641,54.095627859558604,225,98.66666666666667,39.700302999596815
18.0,1500.0,400.0,0.65,85.0,1.5,16.0,0.55,6.0,2314,69.44684528954191,20.48963246483763,25.82355133792747,14.649956784788246,31.80639585133967,18.263852316832782,-7.931689338785623,59.57055214723926,55.20011424879721,684,92.98245614035088,39.7229244198053
18.0,1500.0,400.0,0.65,85.0,0.0,10.0,0.65,6.0,2314,74.5894554883319,19.621011798012365,24.82470596618763,16.16248919619706,33.01642178046673,18.357066289276684,-8.063342732103346,62.846441947565545,54.125150109729795,979,90.6026557711951,39.7641248639298
18.0,1500.0,400.0,0.65,85.0,1.5,14.0,0.45,8.0,2314,68.23681936041487,20.56192354158838,25.905765449960132,14.649956784788246,31.76318063958513,18.289828449188285,-8.031423056473836,62.681912681912685,54.57601722038841,390,95.64102564102564,39.85158505087887
18.0,1500.0,400.0,0.65,85.0,1.5,14.0,0.45,6.0,2314,68.23681936041487,20.56192354158838,25.905765449960132,14.649956784788246,31.76318063958513,18.289828449188285,-8.031423056473836,58.418829209414604,55.175002379682155,657,92.99847792998477,39.98371243643091
18.0,1500.0,400.0,0.65,85.0,1.5,16.0,0.45,12.0,2314,66.59464131374244,20.692736175095593,26.054970296044058,14.866032843560934,31.547104580812444,18.33910294118467,-8.210943748312618,65.27403414195867,53.57095431682051,88,100.0,40.107358525357704
18.0,1500.0,400.0,0.65,85.0,1.5,16.0,0.45,10.0,2314,66.59464131374244,20.692736175095593,26.054970296044058,14.866032843560934,31.547104580812444,18.33910294118467,-8.210943748312618,64.02239850676622,54.01776802792889,171,98.83040935672514,40.16583805752145
18.0,1500.0,400.0,0.65,85.0,1.5,16.0,0.45,8.0,2314,66.59464131374244,20.692736175095593,26.054970296044058,14.866032843560934,31.547104580812444,18.33910294118467,-8.210943748312618,61.701056869652746,54.53137249076495,327,96.3302752293578,40.290844763889815
18.0,1500.0,400.0,0.65,85.0,1.5,16.0,0.45,6.0,2314,66.59464131374244,20.692736175095593,26.054970296044058,14.866032843560934,31.547104580812444,18.33910294118467,-8.210943748312618,57.0926143024619,55.126506051459785,608,93.25657894736842,40.444529577989286
18.0,1500.0,400.0,0.65,85.0,0.0,10.0,0.55,12.0,2314,74.5894554883319,19.92485444629045,25.164067675908797,15.903197925669835,32.195332757130515,18.460173311494728,-8.510149787346538,70.76378351036925,53.45072124063992,337,97.0326409495549,40.59126806185529
18.0,1500.0,400.0,0.65,85.0,0.0,12.0,0.65,12.0,2314,74.5894554883319,19.950617683969824,25.192837930345924,15.903197925669835,32.238547968885044,18.469692271518586,-8.547383708616804,70.83123425692695,53.42525591797982,329,97.26443768996961,40.67654664623863
18.0,1500.0,400.0,0.65,85.0,0.0,10.0,0.55,10.0,2314,74.5894554883319,19.92485444629045,25.164067675908797,15.903197925669835,32.195332757130515,18.460173311494728,-8.510149787346538,69.14254505734571,53.58580097350753,483,95.23809523809524,40.68099534742827
18.0,1500.0,400.0,0.65,85.0,0.0,12.0,0.65,10.0,2314,74.5894554883319,19.950617683969824,25.192837930345924,15.903197925669835,32.238547968885044,18.469692271518586,-8.547383708616804,69.26006528835691,53.55645486840598,476,95.16806722689076,40.78136516939257
18.0,1500.0,400.0,0.65,85.0,0.0,10.0,0.55,8.0,2314,74.5894554883319,19.92485444629045,25.164067675908797,15.903197925669835,32.195332757130515,18.460173311494728,-8.510149787346538,66.64603960396039,53.59484978550283,698,92.97994269340974,40.793902974662544
18.0,1500.0,400.0,0.65,85.0,0.0,10.0,0.55,6.0,2314,74.5894554883319,19.92485444629045,25.164067675908797,15.903197925669835,32.195332757130515,18.460173311494728,-8.510149787346538,63.96648044692738,53.90963161196881,882,91.83673469387755,40.85106337463915
18.0,1500.0,400.0,0.65,85.0,0.0,12.0,0.65,8.0,2314,74.5894554883319,19.950617683969824,25.192837930345924,15.903197925669835,32.238547968885044,18.469692271518586,-8.547383708616804,66.87041564792176,53.61903542866597,678,93.21533923303835,40.87900156908519
18.0,1500.0,400.0,0.65,85.0,0.0,12.0,0.65,6.0,2314,74.5894554883319,19.950617683969824,25.192837930345924,15.903197925669835,32.238547968885044,18.469692271518586,-8.547383708616804,64.40329218106996,53.95921001979404,856,91.9392523364486,40.942805913914675
18.0,1500.0,400.0,0.65,85.0,0.0,14.0,0.65,12.0,2314,74.5894554883319,20.19329465178118,25.463500608982446,15.211754537597233,32.0656871218669,18.560759603346614,-8.893127263269275,71.8840579710145,53.20305412352707,244,97.54098360655738,41.56661227544788
18.0,1500.0,400.0,0.65,85.0,0.0,14.0,0.65,10.0,2314,74.5894554883319,20.19329465178118,25.463500608982446,15.211754537597233,32.0656871218669,18.560759603346614,-8.893127263269275,70.67478437341451,53.475052390592936,343,97.08454810495627,41.58943405052794
18.0,1500.0,400.0,0.65,85.0,0.0,12.0,0.55,12.0,2314,74.5894554883319,20.21220906643726,25.48458003635005,15.168539325842698,32.0656871218669,18.568195373635444,-8.919722921319465,71.93828351012536,53.17542662251403,240,97.5,41.638745749493
18.0,1500.0,400.0,0.65,85.0,0.0,12.0,0.55,10.0,2314,74.5894554883319,20.21220906643726,25.48458003635005,15.168539325842698,32.0656871218669,18.568195373635444,-8.919722921319465,70.76378351036925,53.450721240639936,337,97.0326409495549,41.662113702015255
18.0,1500.0,400.0,0.65,85.0,0.0,14.0,0.65,8.0,2314,74.5894554883319,20.19329465178118,25.463500608982446,15.211754537597233,32.0656871218669,18.560759603346614,-8.893127263269275,68.91364902506963,53.653250481084896,519,94.21965317919076,41.73267879681622
18.0,1500.0,400.0,0.65,85.0,0.0,10.0,0.45,12.0,2314,74.5894554883319,20.23871922767136,25.514152660260226,15.168539325842698,31.936041486603283,18.578678566103484,-8.956956842589733,72.005772005772,53.13459319344173,235,97.44680851063829,41.73961143958671
18.0,1500.0,400.0,0.65,85.0,0.0,10.0,0.45,10.0,2314,74.5894554883319,20.23871922767136,25.514152660260226,15.168539325842698,31.936041486603283,18.578678566103484,-8.956956842589733,70.84592145015105,53.41813247212572,328,97.2560975609756,41.74914698706985
18.0,1500.0,400.0,0.65,85.0,0.0,12.0,0.55,8.0,2314,74.5894554883319,20.21220906643726,25.48458003635005,15.168539325842698,32.0656871218669,18.568195373635444,-8.919722921319465,69.07386990077177,53.67311599558895,500,94.6,41.783745749493
18.0,1500.0,400.0,0.65,85.0,0.0,14.0,0.65,6.0,2314,74.5894554883319,20.19329465178118,25.463500608982446,15.211754537597233,32.0656871218669,18.560759603346614,-8.893127263269275,65.52171095268956,53.74180857705075,771,92.7367055771725,41.80682617691713
18.0,1500.0,400.0,0.65,85.0,0.0,10.0,0.45,8.0,2314,74.5894554883319,20.23871922767136,25.514152660260226,15.168539325842698,31.936041486603283,18.578678566103484,-8.956956842589733,69.13377192982456,53.64171267041269,490,94.89795918367346,41.86705390593495
18.0,1500.0,400.0,0.65,85.0,0.0,12.0,0.55,6.0,2314,74.5894554883319,20.21220906643726,25.48458003635005,15.168539325842698,32.0656871218669,18.568195373635444,-8.919722921319465,66.20164870006342,53.828779088555194,737,92.53731343283582,41.88688007785121
18.0,1500.0,400.0,0.65,85.0,0.0,10.0,0.45,6.0,2314,74.5894554883319,20.23871922767136,25.514152660260226,15.168539325842698,31.936041486603283,18.578678566103484,-8.956956842589733,66.4572864321608,53.8177533077207,722,92.5207756232687,41.98591308395519
18.0,1500.0,400.0,0.65,85.0,0.0,16.0,0.65,10.0,2314,74.5894554883319,20.378410355743785,25.67057520145366,15.12532411408816,31.979256698357823,18.635965091680163,-9.152434929258629,71.44259077526988,53.25300586180606,276,97.82608695652173,42.238735780243225
18.0,1500.0,400.0,0.65,85.0,0.0,16.0,0.65,12.0,2314,74.5894554883319,20.378410355743785,25.67057520145366,15.12532411408816,31.979256698357823,18.635965091680163,-9.152434929258629,72.74427302477794,53.0219475963216,175,97.14285714285714,42.27289727092645
18.0,1500.0,400.0,0.65,85.0,0.0,16.0,0.65,8.0,2314,74.5894554883319,20.378410355743785,25.67057520145366,15.12532411408816,31.979256698357823,18.635965091680163,-9.152434929258629,69.83122362869199,53.53243548244041,418,96.17224880382776,42.32142768787792
18.0,1500.0,400.0,0.65,85.0,0.0,14.0,0.55,10.0,2314,74.5894554883319,20.421322223322523,25.71884778819644,15.211754537597233,31.84961106309421,18.65415546020644,-9.212275159871556,71.7201166180758,53.21210353079528,256,97.65625,42.40655439161081
18.0,1500.0,400.0,0.65,85.0,0.0,14.0,0.55,12.0,2314,74.5894554883319,20.421322223322523,25.71884778819644,15.211754537597233,31.84961106309421,18.65415546020644,-9.212275159871556,72.7992547741034,52.94860459679997,167,97.60479041916167,42.409127370652726
18.0,1500.0,400.0,0.65,85.0,0.0,14.0,0.55,8.0,2314,74.5894554883319,20.421322223322523,25.71884778819644,15.211754537597233,31.84961106309421,18.65415546020644,-9.212275159871556,70.07299270072993,53.49081283197137,396,96.46464646464646,42.466134568378486
18.0,1500.0,400.0,0.65,85.0,0.0,16.0,0.65,6.0,2314,74.5894554883319,20.378410355743785,25.67057520145366,15.12532411408816,31.979256698357823,18.635965091680163,-9.152434929258629,66.87041564792176,53.61903542866597,678,93.21533923303835,42.469273166417395
18.0,1500.0,400.0,0.65,85.0,0.0,14.0,0.55,6.0,2314,74.5894554883319,20.421322223322523,25.71884778819644,15.211754537597233,31.84961106309421,18.65415546020644,-9.212275159871556,67.6923076923077,53.70418091818794,624,93.26923076923077,42.62590535314927
18.0,1500.0,400.0,0.65,85.0,0.0,12.0,0.45,10.0,2314,74.5894554883319,20.478899680042467,25.783491290688104,15.341400172860848,31.676750216076062,18.678523123377246,-9.292062134022125,72.005772005772,53.13459319344174,235,97.44680851063829,42.629756805910816
18.0,1500.0,400.0,0.65,85.0,0.0,12.0,0.45,12.0,2314,74.5894554883319,20.478899680042467,25.783491290688104,15.341400172860848,31.676750216076062,18.678523123377246,-9.292062134022125,73.19871500688389,52.918783444797526,135,97.03703703703704,42.65024537959088
18.0,1500.0,400.0,0.65,85.0,0.0,12.0,0.45,8.0,2314,74.5894554883319,20.478899680042467,25.783491290688104,15.341400172860848,31.676750216076062,18.678523123377246,-9.292062134022125,70.64220183486239,53.47813669581773,352,96.5909090909091,42.67255177689728
18.0,1500.0,400.0,0.65,85.0,0.0,12.0,0.45,6.0,2314,74.5894554883319,20.478899680042467,25.783491290688104,15.341400172860848,31.676750216076062,18.678523123377246,-9.292062134022125,68.10244470314319,53.63836272697495,596,93.28859060402685,42.83766770124139
18.0,1500.0,400.0,0.65,85.0,0.0,16.0,0.55,10.0,2314,74.5894554883319,20.58026541775957,25.8973808304654,15.168539325842698,31.41745894554883,18.722306460414963,-9.431689338785622,72.57761053621824,53.025249252478424,188,97.34042553191489,43.00879657027024
18.0,1500.0,400.0,0.65,85.0,0.0,16.0,0.55,8.0,2314,74.5894554883319,20.58026541775957,25.8973808304654,15.168539325842698,31.41745894554883,18.722306460414963,-9.431689338785622,71.22266401590457,53.350235651540395,302,97.01986754966887,43.02482446938254
18.0,1500.0,400.0,0.65,85.0,0.0,16.0,0.55,12.0,2314,74.5894554883319,20.58026541775957,25.8973808304654,15.168539325842698,31.41745894554883,18.722306460414963,-9.431689338785622,73.57723577235772,52.78611418771974,100,97.0,43.02581784686598
18.0,1500.0,400.0,0.65,85.0,0.0,16.0,0.55,6.0,2314,74.5894554883319,20.58026541775957,25.8973808304654,15.168539325842698,31.41745894554883,18.722306460414963,-9.431689338785622,69.07386990077177,53.67311599558895,500,94.6,43.14581784686599
18.0,1500.0,400.0,0.65,85.0,0.0,14.0,0.45,8.0,2314,74.5894554883319,20.653137696613186,25.97931940448824,14.95246326707001,31.331028522039755,18.754274013509043,-9.531423056473836,71.47058823529412,53.22420298932242,274,97.81021897810218,43.2531780258582
18.0,1500.0,400.0,0.65,85.0,0.0,14.0,0.45,10.0,2314,74.5894554883319,20.653137696613186,25.97931940448824,14.95246326707001,31.331028522039755,18.754274013509043,-9.531423056473836,72.88765088207985,52.91814431010176,160,97.5,43.26868897476331
18.0,1500.0,400.0,0.65,85.0,0.0,14.0,0.45,12.0,2314,74.5894554883319,20.653137696613186,25.97931940448824,14.95246326707001,31.331028522039755,18.754274013509043,-9.531423056473836,73.87427552385198,52.69727708646893,71,97.1830985915493,43.28453404518584
18.0,1500.0,400.0,0.65,85.0,0.0,14.0,0.45,6.0,2314,74.5894554883319,20.653137696613186,25.97931940448824,14.95246326707001,31.331028522039755,18.754274013509043,-9.531423056473836,69.2558392178164,53.52830407829165,473,95.34883720930233,43.37624711429819
18.0,1500.0,400.0,0.65,85.0,0.0,16.0,0.45,12.0,2314,74.5894554883319,20.784761902965805,26.12802923477946,14.736387208297321,30.89887640449438,18.813730241909823,-9.710943748312618,74.19921017990346,52.47327443893874,35,100.0,43.62799869001796
18.0,1500.0,400.0,0.65,85.0,0.0,16.0,0.45,10.0,2314,74.5894554883319,20.784761902965805,26.12802923477946,14.736387208297321,30.89887640449438,18.813730241909823,-9.710943748312618,73.67475292003594,52.774530055056815,88,97.72727272727273,43.74163505365432
